alim_code,alim_name,alim_group,alim_sub_group,alim_sub_sub_group,kcalfor100g,proteinfor100g,carbohydratefor100g,lipidfor100g,sugarfor100g,cholesterolfor100g,saltfor100g,weight_for_one,basic_unity,thousand_unity
26136,"Sardine, grillée","viandes, œufs, poissons",poissons cuits,-,194,25.1,traces,10.4,0,0,0.35,1,g,Kg
26147,"Vivaneau, cuit","viandes, œufs, poissons",poissons cuits,-,121,26.3,traces,1.72,0,47,0.14,1,g,Kg
26148,"Rascasse, cuite à la vapeur","viandes, œufs, poissons",poissons cuits,-,126,24.6,traces,3.1,0,48.9,0.22,1,g,Kg
26152,"Lieu ou colin d'Alaska, fumé","viandes, œufs, poissons",poissons cuits,-,81.3,18.3,0,0.9,0,,,1,g,Kg
26211,"Saumon, cuit au micro-ondes, élevage","viandes, œufs, poissons",poissons cuits,-,200,24.2,traces,11.4,0,,0.098,1,g,Kg
26217,"Saumon, bouilli/cuit à l'eau, élevage","viandes, œufs, poissons",poissons cuits,-,193,25,traces,10.3,0,,0.084,1,g,Kg
26222,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four","viandes, œufs, poissons",poissons cuits,-,121,22.9,traces,3.3,0,67,,1,g,Kg
26229,"Saumon, grillé/poêlé","viandes, œufs, poissons",poissons cuits,-,223,25.5,traces,13.5,0,71.8,0.11,1,g,Kg
26230,"Saumon, élevage, rôti/cuit au four","viandes, œufs, poissons",poissons cuits,-,210,22.1,traces,13.5,0,63,0.15,1,g,Kg
26232,"Hareng fumé, à l'huile","viandes, œufs, poissons",poissons cuits,-,168,15.1,2,11,0,49.9,04.08,1,g,Kg
26234,"Julienne ou Lingue, cuite","viandes, œufs, poissons",poissons cuits,-,105,24.5,traces,0.82,0,64.9,0.21,1,g,Kg
26247,"Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur","viandes, œufs, poissons",poissons cuits,-,173,17.3,traces,11.6,0,68.1,0.36,1,g,Kg
26248,"Sole, poêlée","viandes, œufs, poissons",poissons cuits,-,96.7,23.6,traces,0.5,0,69.3,0.37,1,g,Kg
26999,"Anguille, cuite (aliment moyen)","viandes, œufs, poissons",poissons cuits,-,213,22.1,0,13.8,0,,,1,g,Kg
27000,"Anguille, rôtie/cuite au four","viandes, œufs, poissons",poissons cuits,-,229,23.6,traces,15,0,161,0.16,1,g,Kg
27001,"Anguille, bouillie/cuite à l'eau","viandes, œufs, poissons",poissons cuits,-,197,20.5,traces,12.7,0,,,1,g,Kg
27002,"Brochet, rôti/cuit au four","viandes, œufs, poissons",poissons cuits,-,100,23.1,traces,0.88,0,50,0.12,1,g,Kg
27004,"Carpe, rôtie/cuite au four","viandes, œufs, poissons",poissons cuits,-,151,21.6,traces,7.17,0,84,0.16,1,g,Kg
27005,"Perche, rôtie/cuite au four","viandes, œufs, poissons",poissons cuits,-,119,22.1,traces,3.42,0,82.4,0.096,1,g,Kg
27006,"Truite, rôtie/cuite au four","viandes, œufs, poissons",poissons cuits,-,183,26.6,traces,8.47,0,74,0.17,1,g,Kg
27007,"Truite, cuite à la vapeur","viandes, œufs, poissons",poissons cuits,-,99.4,19,traces,2.6,0,,,1,g,Kg
27014,"Truite arc en ciel, élevage, rôtie/cuite au four","viandes, œufs, poissons",poissons cuits,-,143,21.5,traces,6.33,0,56.9,0.13,1,g,Kg
27015,"Truite arc en ciel, élevage, cuite à la vapeur","viandes, œufs, poissons",poissons cuits,-,117,20,traces,4.14,0,,,1,g,Kg
27018,"Panga, Pangasius, ou poisson-chat du Mékong, filet, cuit","viandes, œufs, poissons",poissons cuits,-,79,17.5,traces,1,0,40.8,0.58,1,g,Kg
27029,"Truite d'élevage, fumée","viandes, œufs, poissons",poissons cuits,-,180,23.4,0.69,9.27,0,47.9,3.18,1,g,Kg
27030,"Bar commun ou loup, rôti/cuit au four","viandes, œufs, poissons",poissons cuits,-,147,22.2,traces,6.51,0,63.3,0.17,1,g,Kg
26001,"Bar rayé ou bar d'Amérique, cru","viandes, œufs, poissons",poissons crus,-,113,20.3,traces,3.58,0,78.3,0.19,1,g,Kg
26006,"Lieu ou colin d'Alaska, cru","viandes, œufs, poissons",poissons crus,-,70.8,16.3,traces,0.61,0,48.4,0.48,1,g,Kg
26009,"Flétan de l'Atlantique ou flétan blanc, cru","viandes, œufs, poissons",poissons crus,-,96.5,21.2,traces,1.31,0,43.7,0.15,1,g,Kg
26011,"Hareng, cru","viandes, œufs, poissons",poissons crus,-,176,17.7,traces,11.7,0,55.6,0.22,1,g,Kg
26018,"Lotte ou baudroie, crue","viandes, œufs, poissons",poissons crus,-,67.2,15.1,traces,0.74,0,25,0.19,1,g,Kg
26036,"Saumon, cru, élevage","viandes, œufs, poissons",poissons crus,-,194,20.5,traces,12.4,0,53.6,0.16,1,g,Kg
26042,"Turbot sauvage, cru","viandes, œufs, poissons",poissons crus,-,91.5,17.2,traces,2.54,0,48,0.24,1,g,Kg
26043,"Cabillaud, cru","viandes, œufs, poissons",poissons crus,-,77.6,18.1,traces,0.57,0,43.9,0.23,1,g,Kg
26044,"Merlu, cru","viandes, œufs, poissons",poissons crus,-,82.6,17.6,traces,1.35,0,31.4,0.22,1,g,Kg
26047,"Lieu noir, surgelé, cru","viandes, œufs, poissons",poissons crus,-,82.4,19.8,traces,0.37,0,71,0.2,1,g,Kg
26048,"Merlu, filet, surgelé, cru","viandes, œufs, poissons",poissons crus,-,82,15.1,traces,2.4,0,,0.53,1,g,Kg
26051,"Maquereau, cru","viandes, œufs, poissons",poissons crus,-,194,18.1,traces,13.5,0,49.7,0.16,1,g,Kg
26052,"Raie, crue","viandes, œufs, poissons",poissons crus,-,89.9,21.4,traces,0.47,0,45.6,0.35,1,g,Kg
26053,"Thon, cru","viandes, œufs, poissons",poissons crus,-,144,24,traces,5.38,0,34,0.12,1,g,Kg
26055,"Carrelet ou plie, cru","viandes, œufs, poissons",poissons crus,-,80.9,18.1,traces,0.94,0,60,0.23,1,g,Kg
26057,"Limande, crue","viandes, œufs, poissons",poissons crus,-,80.8,18.3,traces,0.85,0,49.8,0.28,1,g,Kg
26058,"Sole, crue","viandes, œufs, poissons",poissons crus,-,77.3,18,traces,0.6,0,51.8,0.19,1,g,Kg
26063,"Rascasse, crue","viandes, œufs, poissons",poissons crus,-,87.6,18.9,traces,1.33,0,,,1,g,Kg
26064,"Thon albacore ou thon jaune, cru","viandes, œufs, poissons",poissons crus,-,108,25,traces,0.94,0,43,0.11,1,g,Kg
26065,"Sardine, crue","viandes, œufs, poissons",poissons crus,-,163,19.5,traces,9.48,0,78.9,0.22,1,g,Kg
26068,"Thon listao ou Bonite à ventre rayé, cru","viandes, œufs, poissons",poissons crus,-,97.1,22,traces,01.01,0,47,0.093,1,g,Kg
26069,"Thon rouge, cru","viandes, œufs, poissons",poissons crus,-,155,23.3,traces,6.81,0,38,0.098,1,g,Kg
26072,"Bar commun ou loup, cru, sans précision","viandes, œufs, poissons",poissons crus,-,82.5,19.1,traces,0.7,0,47.6,0.23,1,g,Kg
26074,"Roussette ou petite roussette ou saumonette, crue","viandes, œufs, poissons",poissons crus,-,97.8,23.3,traces,0.5,0,29.8,0.31,1,g,Kg
26075,"Bar ou loup de l'Atlantique, cru","viandes, œufs, poissons",poissons crus,-,89.9,16.6,traces,2.61,0,50,0.25,1,g,Kg
26076,"Thon germon ou thon blanc, cru","viandes, œufs, poissons",poissons crus,-,121,27.2,traces,1.37,0,35.2,0.29,1,g,Kg
26079,"Anchois commun, cru","viandes, œufs, poissons",poissons crus,-,129,18.6,traces,06.07,0,124,0.18,1,g,Kg
26080,"Dorade royale, ou daurade ou vraie daurade, crue, sauvage","viandes, œufs, poissons",poissons crus,-,93.2,18.1,traces,2.31,0,55,0.12,1,g,Kg
26082,"Espadon, cru","viandes, œufs, poissons",poissons crus,-,130,18.9,traces,5.97,0,51.4,0.28,1,g,Kg
26083,"Éperlan, cru","viandes, œufs, poissons",poissons crus,-,85.4,17.5,traces,1.7,0,71,0.39,1,g,Kg
26084,"Cardine franche, crue","viandes, œufs, poissons",poissons crus,-,93.4,19.9,traces,1.53,0,43,,1,g,Kg
26085,"Rouget-barbet de roche, cru","viandes, œufs, poissons",poissons crus,-,158,18.4,traces,9.37,0,56.8,0.17,1,g,Kg
26088,"Dorade royale ou daurade ou vraie daurade, crue, élevage","viandes, œufs, poissons",poissons crus,-,129,20.9,traces,5.1,0,66.3,0.13,1,g,Kg
26091,"Mulet, cru","viandes, œufs, poissons",poissons crus,-,113,20.1,traces,3.62,0,59,0.18,1,g,Kg
26092,"Truite de mer, crue","viandes, œufs, poissons",poissons crus,-,111,19.6,traces,3.63,0,66,0.14,1,g,Kg
26095,"Merlan, cru","viandes, œufs, poissons",poissons crus,-,79.3,18.8,traces,0.47,0,46.9,0.16,1,g,Kg
26098,"Morue, salée, sèche","viandes, œufs, poissons",poissons crus,-,206,47.6,traces,1.67,0,105,12.3,1,g,Kg
26099,"Dorade grise, ou daurade grise, ou griset, crue","viandes, œufs, poissons",poissons crus,-,130,20.5,traces,5.27,0,68.8,0.15,1,g,Kg
26100,"Bogue, crue","viandes, œufs, poissons",poissons crus,-,90,17.9,traces,02.03,0,38,0.28,1,g,Kg
26101,"Bonite, crue","viandes, œufs, poissons",poissons crus,-,161,22.3,traces,08.01,0,,1.35,1,g,Kg
26102,"Maquereau espagnol ou maquereau blanc ou billard, cru","viandes, œufs, poissons",poissons crus,-,135,22.1,traces,5.15,0,76,0.15,1,g,Kg
26103,"Denté, cru","viandes, œufs, poissons",poissons crus,-,99.3,17,traces,3.5,0,70,0.19,1,g,Kg
26104,"Saint-Pierre, cru","viandes, œufs, poissons",poissons crus,-,86.7,19.9,traces,0.8,0,51,0.17,1,g,Kg
26106,"Grondin, cru","viandes, œufs, poissons",poissons crus,-,94,19,traces,2,0,,,1,g,Kg
26107,"Corb, cru","viandes, œufs, poissons",poissons crus,-,87.2,20,traces,0.8,0,,,1,g,Kg
26108,"Capelan, cru","viandes, œufs, poissons",poissons crus,-,90,18.7,traces,1.71,0,,0.27,1,g,Kg
26109,"Dorade rose, ou daurade rose, crue","viandes, œufs, poissons",poissons crus,-,102,21,traces,2,0,,,1,g,Kg
26110,"Rouget-barbet de roche, vapeur","viandes, œufs, poissons",poissons crus,-,143,24.1,traces,5.2,0,63.9,0.24,1,g,Kg
26111,"Saupe, crue","viandes, œufs, poissons",poissons crus,-,94.5,18,traces,2.5,0,,,1,g,Kg
26113,"Chinchard, cru","viandes, œufs, poissons",poissons crus,-,116,19,traces,4.42,0,47,,1,g,Kg
26122,"Églefin, cru","viandes, œufs, poissons",poissons crus,-,72.3,17.3,traces,0.35,0,42.3,0.16,1,g,Kg
26127,"Congre, cru","viandes, œufs, poissons",poissons crus,-,115,18.3,traces,4.6,0,78,0.13,1,g,Kg
26128,"Grenadier (de roche), cru","viandes, œufs, poissons",poissons crus,-,68.9,15.4,traces,0.81,0,37.1,0.24,1,g,Kg
26129,"Lieu jaune ou colin, cru","viandes, œufs, poissons",poissons crus,-,75.5,17.7,traces,0.51,0,67.3,0.29,1,g,Kg
26130,"Julienne ou Lingue, crue","viandes, œufs, poissons",poissons crus,-,80.8,19.2,traces,0.44,0,38,0.26,1,g,Kg
26132,"Grand sébaste, ou dorade sébaste, ou daurade sébaste, cru","viandes, œufs, poissons",poissons crus,-,90.1,18.6,traces,1.73,0,46,0.34,1,g,Kg
26133,"Tacaud, cru","viandes, œufs, poissons",poissons crus,-,81.6,19.7,traces,0.33,0,46.4,0.2,1,g,Kg
26134,"Lieu noir, cru","viandes, œufs, poissons",poissons crus,-,82.5,18.8,traces,0.8,0,62,0.2,1,g,Kg
26135,"Limande-sole, crue","viandes, œufs, poissons",poissons crus,-,80.6,17,traces,1.4,0,43,0.24,1,g,Kg
26141,"Foie de morue, cru","viandes, œufs, poissons",poissons crus,-,619,5,traces,66.6,0,,1.47,1,g,Kg
26146,"Vivaneau, cru","viandes, œufs, poissons",poissons crus,-,94.1,20.5,traces,1.34,0,37,0.16,1,g,Kg
26150,"Lavaret, cru","viandes, œufs, poissons",poissons crus,-,113,19.1,traces,04.08,0,54.5,0.13,1,g,Kg
26153,"Sabre, cru","viandes, œufs, poissons",poissons crus,-,125,18,traces,5.9,0,,0.28,1,g,Kg
26154,"Flétan du Groënland ou flétan noir ou flétan commun, cru","viandes, œufs, poissons",poissons crus,-,168,13.5,traces,12.7,0,42.3,0.43,1,g,Kg
26157,"Carangue, cru","viandes, œufs, poissons",poissons crus,-,104,19.9,traces,2.7,0,,0.22,1,g,Kg
26159,"Coulirou, cru","viandes, œufs, poissons",poissons crus,-,70.9,17.5,traces,0.1,0,,0.15,1,g,Kg
26161,"Saumon, cru, sauvage","viandes, œufs, poissons",poissons crus,-,166,21,traces,9.17,0,53,0.12,1,g,Kg
26162,"Requin, cru","viandes, œufs, poissons",poissons crus,-,109,20.8,traces,2.91,0,51,0.2,1,g,Kg
26166,"Orphie commune, crue","viandes, œufs, poissons",poissons crus,-,133,20,traces,5.91,0,82,0.21,1,g,Kg
26168,"Lompe, crue","viandes, œufs, poissons",poissons crus,-,168,10,traces,14.2,0,,0.17,1,g,Kg
26170,"Brème, cru","viandes, œufs, poissons",poissons crus,-,104,16.9,traces,4,0,66,0.11,1,g,Kg
26171,"Omble chevalier, cru","viandes, œufs, poissons",poissons crus,-,103,19.8,traces,2.7,0,48,0.14,1,g,Kg
26172,"Loup tacheté, cru","viandes, œufs, poissons",poissons crus,-,108,16.3,traces,4.8,0,58,0.26,1,g,Kg
26173,"Sprat, cru","viandes, œufs, poissons",poissons crus,-,186,19.8,traces,11.9,0,87,,1,g,Kg
26174,"Turbot, cru","viandes, œufs, poissons",poissons crus,-,85.5,17.9,traces,1.55,0,48,0.23,1,g,Kg
26175,"Corégone lavaret, cru","viandes, œufs, poissons",poissons crus,-,115,21.9,traces,3,0,60,0.12,1,g,Kg
26178,"Mérou, cru","viandes, œufs, poissons",poissons crus,-,82.3,18.6,traces,0.86,0,37,0.13,1,g,Kg
26194,"Lingue bleue ou Lingue, crue","viandes, œufs, poissons",poissons crus,-,79.6,18.9,traces,0.44,0,51.9,0.23,1,g,Kg
26200,"Sole tropicale ou Sole langue, crue","viandes, œufs, poissons",poissons crus,-,68.2,15.7,traces,0.58,0,45.1,0.35,1,g,Kg
26201,"Turbot d'élevage, cru","viandes, œufs, poissons",poissons crus,-,109,18.3,traces,3.94,0,50.9,0.19,1,g,Kg
26204,"Plie commune, crue","viandes, œufs, poissons",poissons crus,-,88.6,20,traces,0.94,0,44.5,0.2,1,g,Kg
26205,"Bar commun ou loup (Méditerranée), cru, sauvage","viandes, œufs, poissons",poissons crus,-,97.9,20.1,traces,1.94,0,58.1,0.18,1,g,Kg
26206,"Bar commun ou loup (Méditerranée), cru, élevage","viandes, œufs, poissons",poissons crus,-,124,21.4,traces,4.25,0,56.8,0.12,1,g,Kg
26210,"Sébaste du nord, ou dorade sébaste, ou daurade sébaste, crue","viandes, œufs, poissons",poissons crus,-,89.5,18.8,traces,1.6,0,47.2,0.18,1,g,Kg
26213,"Hoki, tout lieu de pêche, cru","viandes, œufs, poissons",poissons crus,-,92.3,17.8,traces,2.36,0,33.6,0.18,1,g,Kg
26214,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru","viandes, œufs, poissons",poissons crus,-,75.5,15.6,traces,1.46,0,,0.14,1,g,Kg
26219,"Grondin perlon, cru","viandes, œufs, poissons",poissons crus,-,97.4,20.3,traces,1.79,0,,0.14,1,g,Kg
26233,"Merlu blanc du Cap, surgelé, cru","viandes, œufs, poissons",poissons crus,-,78,16.1,traces,1.52,0,,0.28,1,g,Kg
26235,"Chinchard maigre, cru","viandes, œufs, poissons",poissons crus,-,96.7,18.7,traces,2.42,0,49.6,0.16,1,g,Kg
26236,"Chinchard gras, cru","viandes, œufs, poissons",poissons crus,-,147,19.6,traces,7.66,0,45.3,0.14,1,g,Kg
26237,"Hareng maigre, cru","viandes, œufs, poissons",poissons crus,-,111,18.3,traces,4.22,0,50,0.19,1,g,Kg
26238,"Hareng gras, cru","viandes, œufs, poissons",poissons crus,-,172,18.7,traces,10.8,0,54.7,0.13,1,g,Kg
26240,"Joëls (petits poissons entiers) pour friture, crus","viandes, œufs, poissons",poissons crus,-,88.9,17.5,traces,2.1,0,,0.27,1,g,Kg
26241,"Empereur, filet, sans peau, cru","viandes, œufs, poissons",poissons crus,-,73.5,15,traces,1.5,0,,0.21,1,g,Kg
26244,"Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)","viandes, œufs, poissons",poissons crus,-,96.7,16.3,traces,3.5,0,,0.2,1,g,Kg
27003,"Carpe, crue, élevage","viandes, œufs, poissons",poissons crus,-,114,17.7,traces,4.76,0,58.3,0.077,1,g,Kg
27008,"Truite d'élevage, crue","viandes, œufs, poissons",poissons crus,-,133,19.3,traces,6.22,0,54.8,0.1,1,g,Kg
27009,"Truite arc en ciel, crue, élevage","viandes, œufs, poissons",poissons crus,-,132,19,traces,6.24,0,59.1,0.11,1,g,Kg
27010,"Perche, crue","viandes, œufs, poissons",poissons crus,-,82.2,17.9,traces,1.19,0,61.1,0.14,1,g,Kg
27011,"Brochet, cru","viandes, œufs, poissons",poissons crus,-,83.7,18.8,traces,0.94,0,43.8,0.13,1,g,Kg
27012,"Esturgeon, cru","viandes, œufs, poissons",poissons crus,-,123,17.7,traces,5.84,0,63,0.12,1,g,Kg
27016,"Anguille, crue","viandes, œufs, poissons",poissons crus,-,232,16.1,traces,18.6,0,120,0.16,1,g,Kg
27017,"Pangasius ou Poisson-chat, cru","viandes, œufs, poissons",poissons crus,-,65.2,13.5,traces,1.27,0,29.8,0.68,1,g,Kg
27019,"Tilapia, cru","viandes, œufs, poissons",poissons crus,-,91.6,18.1,traces,2.13,0,39.5,0.071,1,g,Kg
27021,"Truite saumonée, crue","viandes, œufs, poissons",poissons crus,-,143,19.2,traces,7.4,0,48,0.2,1,g,Kg
27023,"Lotte de rivière, crue","viandes, œufs, poissons",poissons crus,-,77,17.8,traces,0.66,0,60,0.22,1,g,Kg
27024,"Sandre, cru","viandes, œufs, poissons",poissons crus,-,82.9,18.3,traces,01.08,0,70.3,0.12,1,g,Kg
27025,"Perche du Nil, crue","viandes, œufs, poissons",poissons crus,-,82.4,19.1,traces,0.68,0,63.7,0.14,1,g,Kg
10004,"Coquille Saint-Jacques, noix et corail, cuite","viandes, œufs, poissons",mollusques et crustacés cuits,-,110,20.2,3.22,1.77,0,44,0.46,1,g,Kg
10007,"Crevette, cuite","viandes, œufs, poissons",mollusques et crustacés cuits,-,109,19,5.54,1.16,0.25,159,1.35,1,g,Kg
10009,"Homard, bouilli/cuit à l'eau","viandes, œufs, poissons",mollusques et crustacés cuits,-,90.9,19.6,0.11,1.32,0,128,0.9,1,g,Kg
10013,"Moule, bouillie/cuite à l'eau","viandes, œufs, poissons",mollusques et crustacés cuits,-,108,17.2,5.12,02.09,traces,52.1,0.8,1,g,Kg
10020,"Bulot ou Buccin, cuit","viandes, œufs, poissons",mollusques et crustacés cuits,-,97.7,20.7,2.69,0.47,traces,127,0.97,1,g,Kg
10022,"Langouste, bouillie/cuite à l'eau","viandes, œufs, poissons",mollusques et crustacés cuits,-,106,21.8,1.3,1.52,0,80,0.46,1,g,Kg
10025,"Crabe ou Tourteau, bouilli/cuit à l'eau","viandes, œufs, poissons",mollusques et crustacés cuits,-,124,19.5,1.79,4.29,0,73.3,1.23,1,g,Kg
10027,"Clam, Praire ou Palourde, bouilli/cuit à l'eau","viandes, œufs, poissons",mollusques et crustacés cuits,-,99.2,16.2,5.33,1.48,0,50.5,1.56,1,g,Kg
10031,"Écrevisse, cuite","viandes, œufs, poissons",mollusques et crustacés cuits,-,73.5,16.3,0.56,0.7,0.25,116,0.21,1,g,Kg
10037,"Calmar ou calamar ou encornet, bouilli/cuit à l'eau","viandes, œufs, poissons",mollusques et crustacés cuits,-,149,32.5,1.64,1.4,0,224,1.86,1,g,Kg
10043,Fruits de mer (aliment moyen),"viandes, œufs, poissons",mollusques et crustacés cuits,-,109,18.9,4.46,1.75,0.054,111,1.13,1,g,Kg
10079,"Poulpe, cuit","viandes, œufs, poissons",mollusques et crustacés cuits,-,156,29.8,4.4,02.08,0,96,1.15,1,g,Kg
10080,"Fruits de mer, cuits, surgelés","viandes, œufs, poissons",mollusques et crustacés cuits,-,79.5,13.5,2.83,1.57,0,,0.99,1,g,Kg
10084,"Calmar ou calamar ou encornet, frit ou poêlé avec matière grasse","viandes, œufs, poissons",mollusques et crustacés cuits,-,173,17.9,8.45,7.48,0,260,0.77,1,g,Kg
10099,"Escargot, sans matière grasse ajoutée, cuit","viandes, œufs, poissons",mollusques et crustacés cuits,-,80,16.6,0.23,1.4,0.3,,0.27,1,g,Kg
10001,"Calmar ou calamar ou encornet, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,77,14.4,2.17,1.19,0,247,0.61,1,g,Kg
10003,"Coquille Saint-Jacques, noix et corail, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,83,17,0.78,1.31,0,42.2,0.48,1,g,Kg
10008,"Escargot, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,77.9,16.1,1.29,0.92,0,57.5,0.35,1,g,Kg
10010,"Homard, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,85.5,17.9,0.94,1.15,0,117,0.9,1,g,Kg
10011,"Huître, sans précision, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,67.2,8.64,3.86,1.91,traces,20.3,1.45,1,g,Kg
10014,"Moule commune, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,71.8,11.2,2.69,1.82,0,65.2,0.85,1,g,Kg
10015,"Langouste, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,86.9,17.7,01.07,1.34,0,125,0.45,1,g,Kg
10016,"Seiche, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,76.3,16.2,0.51,01.05,0,111,0.93,1,g,Kg
10017,"Clam, Praire ou Palourde, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,80.5,11.5,2.66,2.65,0,40,0.82,1,g,Kg
10018,"Poulpe, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,60.1,12.9,0.97,0.5,0,101,0.68,1,g,Kg
10019,"Bulot ou Buccin, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,131,23.8,7.61,0.57,0,65,0.52,1,g,Kg
10021,"Crevette, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,99,19.7,3.21,0.84,0,150,0.45,1,g,Kg
10024,"Langoustine, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,89.8,19.1,1.53,0.79,0,79.4,0.72,1,g,Kg
10026,"Moule de Méditerranée, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,68.7,10.7,2.77,1.67,0,,,1,g,Kg
10030,"Écrevisse, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,68.3,14.8,0.81,0.64,0,131,0.39,1,g,Kg
10035,"Huître creuse, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,67.2,8.64,3.86,1.91,0,20.3,1.41,1,g,Kg
10036,"Huître plate, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,53.5,10.2,1.16,0.9,0,98,1.28,1,g,Kg
10038,"Crevette, surgelée, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,105,23.4,0.74,0.9,0,160,0.6,1,g,Kg
10039,"Crabe, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,104,19.5,0.027,2.86,0,78,0.69,1,g,Kg
10041,"Ormeau, cru","viandes, œufs, poissons",mollusques et crustacés crus,-,99.6,14.4,8.69,0.83,0,85,0.47,1,g,Kg
10045,"Coquille Saint-Jacques, noix, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,83.6,17.9,1.15,0.84,0,38,0.34,1,g,Kg
10048,"Pecten d'Amérique ou Peigne du canada, noix, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,81.3,17.3,1.78,0.54,0,,,1,g,Kg
10049,"Pétoncle ou Peigne du Pérou, noix, crue","viandes, œufs, poissons",mollusques et crustacés crus,-,88.7,17.5,3.1,0.7,0,,0.38,1,g,Kg
